8192,4,2,DP,CONT,0.01,2346444928,17.941162522,2.023836e-07,9.844032e-05,[ 0 1605 3532 5722],[[ 0.77969467 1.13579051] [ 1.39578688 -2.03941666] [ 1.33682749 -1.90872654] [-0.50454543 0.7214777 ]]
8192,4,2,DP,CONT,0.01,3771418943,18.125274727,3.319606e-07,9.563396e-05,[ 0 2161 4564 5988],[[ 4.43968579e-04 5.93904629e-01] [ 2.30569797e-01 -2.98418086e-01] [-1.22492507e+00 2.33154986e+00] [-9.55518999e-01 1.95596734e+00]]
8192,4,2,DP,CONT,0.01,3122469424,18.024494736,2.177116e-07,9.945898e-05,[ 0 2241 4484 5725],[[ 0.99973571 -2.62827655] [-0.04297154 1.20607181] [ 1.61672421 -1.84306707] [ 1.1057177 -1.10524421]]
8192,4,2,DP,CONT,0.01,796836526,18.021271549,2.361675e-07,9.816102e-05,[ 0 1870 4114 6382],[[ 0.52891937 -1.90139346] [ 0.16175968 -0.31879777] [-0.94301957 1.86714315] [-1.19693476 2.19677696]]
8192,4,2,DP,CONT,0.01,2320163075,18.059694398,3.513231e-07,1.011739e-04,[ 0 1567 4331 6268],[[-1.75171739e-04 1.54993073e-01] [-1.99094136e-01 1.17905615e+00] [-2.76878667e-01 1.33230462e+00] [-7.05004250e-02 1.07076139e+00]]
8192,4,2,DP,CONT,0.01,3955237335,18.118396985,1.377633e-07,1.029640e-04,[ 0 1569 3668 5710],[[ 0.71222446 1.48691713] [ 1.75824938 -3.92618027] [-0.97184645 2.16966564] [ 0.07751042 0.65847177]]
8192,4,2,DP,CONT,0.01,1681583073,17.996717493,1.622151e-07,1.005455e-04,[ 0 2528 3959 6004],[[ 0.99981809 -1.11734291] [ 1.17343256 -1.6743439 ] [ 1.03254154 -1.39094205] [ 0.05570299 -0.05622183]]
8192,4,2,DP,CONT,0.01,4065469427,18.077910631,3.017633e-07,1.004839e-04,[ 0 2283 3972 6598],[[ 0.99963426 -3.59909113] [-0.07397123 0.26892842] [-1.07015542 2.33972008] [ 3.6548788 -3.5438131 ]]
8192,4,2,DP,CONT,0.01,1243415271,18.104531219,2.724723e-07,9.759553e-05,[ 0 1708 4287 6199],[[ 0.99876747 -1.77840995] [ 0.93225476 -1.4724249 ] [-0.27648753 0.82810464] [ 1.42975125 -1.42963747]]
8192,4,2,DP,CONT,0.01,3755983647,18.134136387,2.287793e-07,9.997371e-05,[ 0 2260 3774 6018],[[ 0.5290936 -1.2210759 ] [-0.08938098 0.99493274] [ 0.99797118 -1.35478385] [-2.80254641 3.80311235]]
8192,4,2,DP,CONT,0.01,1982940716,18.061607595,9.302241e-08,9.958445e-05,[ 0 2055 4026 5755],[[ 0.30648245 -1.22889385] [-0.32997069 1.32268611] [-1.23522909 3.1778102 ] [ 1.61820168 -0.87840173]]
8192,4,2,DP,CONT,0.01,497111380,18.084625233,1.671401e-07,9.923290e-05,[ 0 2068 3870 6212],[[ 0.15842967 3.31682442] [ 1.5103865 -2.00965866] [ 0.21573055 0.74797465] [ 3.25185855 -3.25131624]]
8192,4,2,DP,CONT,0.01,256679336,18.151340813,3.520419e-07,9.965076e-05,[ 0 2022 3891 5881],[[ 0.99966347 -2.20409847] [ 0.93691756 -1.97080642] [-1.04958484 2.2086748 ] [ 0.97291106 -0.62134362]]
8192,4,2,DP,CONT,0.01,832071153,18.099371230,2.108323e-07,9.904563e-05,[ 0 2420 4338 6452],[[-4.58340453e-04 1.00274824e+00] [ 4.66634698e-01 -5.66000976e-01] [ 9.54801101e-02 1.25289825e-01] [-2.84092993e+00 3.84122466e+00]]
8192,4,2,DP,CONT,0.01,708693735,18.119574864,2.925117e-07,9.892401e-05,[ 0 1785 3662 5823],[[-2.81500264e-04 7.16887887e-01] [-1.30515423e-01 1.33341927e+00] [ 5.97056632e-01 -3.02518711e-01] [-1.09955142e+00 2.09957085e+00]]
8192,4,2,DP,CONT,0.01,1467750086,18.199572973,2.212572e-07,9.873371e-05,[ 0 1732 4534 6625],[[ 0.57832815 0.08630545] [ 0.35264941 1.167804 ] [ 1.03328902 -0.05957322] [ 5.17650989 -5.17616167]]
8192,4,2,DP,CONT,0.01,1187820522,18.251972386,2.328390e-07,9.821556e-05,[ 0 2259 3650 5954],[[ 0.33386345 2.43437353] [ 1.68560832 -2.50415556] [ 1.46666522 -2.01067096] [-1.30165416 1.78476992]]
8192,4,2,DP,CONT,0.01,2129405701,18.092039252,9.299755e-08,9.994887e-05,[ 0 2091 4385 6084],[[ 0.87427586 0.02828052] [ 1.67345846 -3.12783251] [-1.4325501 2.67967202] [-0.72731637 1.7272695 ]]
8192,4,2,DP,CONT,0.01,2426415132,18.154785356,1.962997e-07,1.000991e-04,[ 0 1908 4345 5773],[[ 0.45316472 -1.92924728] [-0.2420444 1.03015285] [-0.84553823 2.17765787] [-0.03149734 1.0310414 ]]
8192,4,2,DP,CONT,0.01,3858475063,18.136701693,1.321445e-07,1.006558e-04,[ 0 1896 3762 6593],[[ 0.16440818 3.59172794] [ 1.96385784 -4.14629693] [-0.51847071 1.26530255] [ 2.53659041 -2.53733177]]
8192,4,2,DP,CONT,0.01,1027655058,18.303160160,9.162659e-08,9.766338e-05,[ 0 2297 4510 5797],[[ 0.16902961 -0.15358078] [-0.69216704 2.89784162] [ 0.56899546 0.60906636] [ 3.41405898 -3.41424183]]
8192,4,2,DP,CONT,0.01,27739557,18.345231878,7.896271e-08,1.003976e-04,[ 0 1646 4247 5896],[[-3.03344303e-04 1.80920329e+00] [ 6.64348083e-02 1.47111887e+00] [ 3.78692093e-01 8.60813577e-01] [ 1.15134881e+00 -2.09373759e-01]]
8192,4,2,DP,CONT,0.01,2241753834,18.256411611,2.093549e-07,1.015782e-04,[ 0 2293 3843 6478],[[ 1.00007098 -0.26270796] [ 1.61108521 -2.47307342] [ 1.10795999 -1.40293846] [-1.37108887 1.73728721]]
8192,4,2,DP,CONT,0.01,976724812,18.371464879,1.977708e-07,9.808648e-05,[ 0 2066 3885 5761],[[ 0.8360144 -3.29627973] [-0.86547157 3.4145394 ] [ 1.79094249 -2.19540657] [-1.51980448 2.51924655]]
8192,4,2,DP,CONT,0.01,3833974390,18.315914116,3.898581e-07,9.921895e-05,[ 0 2564 4432 5714],[[ 0.08346344 -0.26741915] [-0.88866637 2.85720089] [ 0.15018951 0.91629465] [ 0.31301366 0.68689769]]
