128,4,2,PREG,CONT,0.1,2346444928,0.000138758,8.992045e-04,9.187878e-03,[ 0 15 30 96],[[ 0.78309608 0.32367956] [ 0.87099285 0.71145634] [ 1.3667056 -1.94488593] [-0.63632418 0.88564358]]
128,4,2,PREG,CONT,0.1,3771418943,0.000066128,3.154148e-03,8.490188e-03,[ 0 38 88 92],[[-4.66973284e-03 7.04569933e-01] [-1.16381008e-01 5.45964754e-01] [-1.54448463e+01 2.23810861e+01] [-9.50986754e-01 1.97320537e+00]]
128,4,2,PREG,CONT,0.1,3122469424,0.000062671,1.231629e-03,9.122883e-03,[ 0 36 71 111],[[ 0.97105335 -2.41874634] [-0.16845783 1.43815685] [ 0.98223037 -0.91354655] [ 0.31934137 -0.28232314]]
128,4,2,PREG,CONT,0.1,796836526,0.000060156,1.159231e-03,7.759858e-03,[ 0 7 24 67],[[ 0.45839923 0.93023784] [ 0.44614363 -1.21908393] [ 0.0990075 -0.14534031] [-1.24452125 2.27329975]]
128,4,2,PREG,CONT,0.1,2320163075,0.000060757,1.842337e-03,1.032942e-02,[ 0 23 68 72],[[ -0.02801347 0.59617063] [ -0.24845025 1.25021909] [ 11.57940948 -20.17811334] [ -0.21509535 1.21182155]]
128,4,2,PREG,CONT,0.1,3955237335,0.000054105,1.774963e-03,9.094215e-03,[ 0 31 61 103],[[ 0.68299705 1.43937236] [ 1.61324712 -3.42308895] [-0.90228227 2.01784906] [-0.21353889 0.95161933]]
128,4,2,PREG,CONT,0.1,1681583073,0.000051499,1.575358e-03,7.246216e-03,[ 0 38 52 87],[[ 0.97823238 -0.79540325] [ 0.25092288 1.09057445] [ 1.11799303 -1.49028 ] [ 0.12129617 -0.13458213]]
128,4,2,PREG,CONT,0.1,4065469427,0.000052501,1.671298e-03,9.343271e-03,[ 0 44 72 100],[[ 1.01100523 -3.45621466] [-0.02014291 0.25144415] [-0.75741761 1.84282887] [ 3.42972499 -3.26428344]]
128,4,2,PREG,CONT,0.1,1243415271,0.000051650,2.754654e-03,8.817061e-03,[ 0 72 112 114],[[ 0.95396637 -1.58932598] [ 0.1121236 0.16730103] [ 68.23248121 -76.89848761] [ 1.22509922 -1.22632806]]
128,4,2,PREG,CONT,0.1,3755983647,0.000056289,1.130081e-03,7.404539e-03,[ 0 30 62 95],[[ 0.4860203 -0.99010606] [-0.10237796 1.08350149] [ 1.03252485 -1.36900472] [-2.36396858 3.29939403]]
128,4,2,PREG,CONT,0.1,1982940716,0.000052522,1.523708e-03,1.117499e-02,[ 0 27 70 96],[[ 0.3056766 -0.7651617 ] [-0.32976307 1.38230576] [-0.8459385 2.56351453] [ 1.325441 -0.56166332]]
128,4,2,PREG,CONT,0.1,497111380,0.000052923,1.888959e-03,9.307250e-03,[ 0 38 63 90],[[ 0.10204811 3.44249261] [ 1.14736617 -1.05651388] [ 0.08364956 0.9073798 ] [ 3.0784066 -3.06121198]]
128,4,2,PREG,CONT,0.1,256679336,0.000058052,1.806007e-03,1.033992e-02,[ 0 57 89 92],[[ 0.9318904 -1.92225078] [ -1.05088942 2.20156713] [-15.16581426 22.31874983] [ 1.22841639 -0.94061762]]
128,4,2,PREG,CONT,0.1,832071153,0.000051660,2.352828e-03,8.563942e-03,[ 0 49 108 110],[[-5.99392992e-03 1.00766677e+00] [ 2.37394142e-01 -5.68073639e-02] [ 4.76235987e+01 -5.52378167e+01] [-3.57934109e+00 4.64116484e+00]]
128,4,2,PREG,CONT,0.1,708693735,0.000051449,6.324740e-04,8.422449e-03,[ 0 36 59 98],[[-0.03962768 1.02939484] [-0.3298437 1.87241193] [ 0.46507972 -0.09114623] [-1.00504055 1.98960752]]
128,4,2,PREG,CONT,0.1,1467750086,0.000052101,1.752488e-03,7.880872e-03,[ 0 25 86 107],[[ 0.65369774 -0.7719806 ] [ 0.35654358 1.12468709] [ 0.41696289 0.71991877] [ 5.83479582 -5.90010064]]
128,4,2,PREG,CONT,0.1,1187820522,0.000051961,1.284727e-03,7.830715e-03,[ 0 22 37 85],[[ 0.3369463 1.98301477] [ 0.46369766 1.75158149] [ 1.65559253 -2.35951442] [-0.90254789 1.32990729]]
128,4,2,PREG,CONT,0.1,2129405701,0.000057431,1.633014e-03,9.115695e-03,[ 0 15 41 70],[[ 0.82255926 0.3411208 ] [ 1.16487751 -1.23596257] [ 1.64520486 -3.03393585] [-1.11332574 2.1687418 ]]
128,4,2,PREG,CONT,0.1,2426415132,0.000052532,1.007628e-03,8.013400e-03,[ 0 27 66 84],[[ 0.4625654 -1.90242992] [-0.33357923 1.25988313] [-1.51820986 3.2679464 ] [ 0.08748547 0.89946741]]
128,4,2,PREG,CONT,0.1,3858475063,0.000053633,1.582588e-03,1.215378e-02,[ 0 26 65 101],[[ 0.18795052 3.24566746] [ 1.91489873 -3.9358538 ] [-0.63021417 1.38727177] [ 2.84703806 -2.86206887]]
128,4,2,PREG,CONT,0.1,1027655058,0.000059786,8.838938e-04,8.622836e-03,[ 0 42 69 89],[[ 0.12945402 -0.05107794] [-0.7713829 2.99823544] [ 1.16874794 -0.42079155] [ 3.30970192 -3.28563574]]
128,4,2,PREG,CONT,0.1,27739557,0.000052100,1.811905e-03,1.090892e-02,[ 0 7 14 73],[[-0.05130626 4.74318022] [-0.61632593 9.99957928] [ 0.0505722 1.43828407] [ 0.97251921 -0.03107134]]
128,4,2,PREG,CONT,0.1,2241753834,0.000053403,2.660152e-03,7.987233e-03,[ 0 41 90 99],[[ 0.94413843 0.1528708 ] [ 1.42586133 -2.00171798] [ 0.74996336 -0.7812749 ] [-1.73742288 2.11652428]]
128,4,2,PREG,CONT,0.1,976724812,0.000052632,1.030766e-03,7.770025e-03,[ 0 36 61 95],[[ 0.80468061 -3.11922265] [-1.14687712 4.20710921] [ 1.74898096 -2.07186081] [-1.47313156 2.47398115]]
128,4,2,PREG,CONT,0.1,3833974390,0.000051028,1.500095e-03,9.011060e-03,[ 0 40 53 64],[[ 0.09372803 -0.29662366] [-0.96695765 3.04953234] [ 1.1582303 -1.6467184 ] [ 0.31145701 0.69034818]]
128,4,2,PREG,CONT,0.1,3408722063,0.000055688,1.742466e-03,6.680816e-03,[ 0 32 52 83],[[ 1.06964536 -4.31494476] [-0.23224196 1.0638872 ] [ 0.28440355 0.12065576] [ 0.70318129 -0.64698809]]
128,4,2,PREG,CONT,0.1,620315542,0.000051679,3.392699e-03,7.635368e-03,[ 0 22 35 104],[[ 0.55174334 2.5935139 ] [ 0.28783675 3.07129563] [ 1.25453219 -1.40805762] [ 1.67140528 -1.6419399 ]]
128,4,2,PREG,CONT,0.1,1779347903,0.000052332,1.426213e-03,8.391420e-03,[ 0 40 67 105],[[ 1.03295793 -2.55427172] [ 0.79934228 -1.42006244] [-0.89388121 1.56570996] [-0.64989194 1.10302491]]
128,4,2,PREG,CONT,0.1,1436978346,0.000051951,1.105771e-03,8.989236e-03,[ 0 38 66 96],[[ 0.50531682 -1.54635047] [-1.46848016 4.95052197] [ 1.53204748 -1.1580113 ] [-0.64916279 1.56041923]]
128,4,2,PREG,CONT,0.1,359980119,0.000053313,1.607144e-03,8.681455e-03,[ 0 30 76 84],[[ 0.14543208 -0.2772095 ] [-0.31782914 1.23058663] [ 4.2390956 -6.04058948] [-0.538968 1.5562726 ]]
128,4,2,PREG,CONT,0.1,3292128890,0.000053503,2.110060e-03,1.018560e-02,[ 0 64 104 106],[[ 0.13718518 -0.2541152 ] [ -1.12335233 2.51927355] [ 46.20182586 -55.09347681] [ -0.08194832 1.16057627]]
128,4,2,PREG,CONT,0.1,1684037930,0.000058513,5.182487e-04,9.197561e-03,[ 0 28 71 91],[[ 0.52858573 2.41214182] [ 1.39841067 -2.00805511] [-1.11011072 2.30851451] [ 2.09732868 -2.1273582 ]]
128,4,2,PREG,CONT,0.1,2015949031,0.000054776,3.362418e-03,1.043585e-02,[ 0 48 54 83],[[ 0.09888885 0.82935145] [-4.04235519 10.89083211] [-0.40797395 1.24216626] [-1.12491572 2.11323752]]
128,4,2,PREG,CONT,0.1,1458447312,0.000064505,1.119499e-03,6.702653e-03,[ 0 12 15 83],[[ 0.02275503 -1.19595021] [ 0.57629206 -3.77734799] [-0.0572076 0.84221524] [-0.57597361 1.54787482]]
128,4,2,PREG,CONT,0.1,1109027152,0.000056118,1.375902e-03,9.319866e-03,[ 0 14 16 30],[[ 1.80245166e-02 4.06421543e+00] [ 5.59396823e+00 -4.56651534e+01] [ 8.39774561e-02 3.53201809e+00] [ 1.28533801e+00 -1.11995776e+00]]
128,4,2,PREG,CONT,0.1,95788364,0.000058633,2.014321e-03,1.071203e-02,[ 0 66 100 104],[[ 0.83441927 0.0996668 ] [ 2.17358717 -2.14612302] [ 14.84479926 -18.0528206 ] [ 2.99522717 -3.08029728]]
128,4,2,PREG,CONT,0.1,250314265,0.000051700,9.818993e-04,7.494742e-03,[ 0 38 70 107],[[ 1.0179754 -2.52614199] [ 0.19041071 0.77274972] [ 0.97209424 -0.86840181] [ 2.28677038 -2.34445147]]
128,4,2,PREG,CONT,0.1,3824403445,0.000052221,2.057281e-03,1.125910e-02,[ 0 31 92 94],[[ 0.75842481 1.22820604] [ 1.41369571 -1.88088538] [-50.38044179 69.47331368] [ 0.18449039 -0.18445877]]
